timestamp,event_type,duration_seconds,details
2025-11-22T13:35:52.002860,bad_posture,12.598404169082642,forward_head
2025-11-22T13:35:52.062160,bad_posture,12.657703876495361,forward_head
2025-11-22T13:35:52.117503,bad_posture,12.71304726600647,forward_head
2025-11-22T13:35:52.166921,bad_posture,12.762465000152588,forward_head
2025-11-22T13:35:52.208925,bad_posture,12.804469347000122,rounded_shoulders
2025-11-22T13:35:52.261635,bad_posture,12.857178449630737,forward_head
2025-11-22T13:35:52.310828,bad_posture,12.906371355056763,forward_head
2025-11-22T13:35:52.351930,bad_posture,12.947474002838135,forward_head
2025-11-22T13:35:52.399173,bad_posture,12.99471664428711,forward_head
2025-11-22T13:35:52.443655,bad_posture,13.039199113845825,forward_head
2025-11-22T13:35:57.566239,bad_posture,5.0351715087890625,forward_head
2025-11-22T13:35:57.629570,bad_posture,5.09850287437439,forward_head
2025-11-22T13:35:57.693687,bad_posture,5.1626198291778564,forward_head
2025-11-22T13:35:57.752693,bad_posture,5.221626043319702,forward_head
2025-11-22T13:35:57.811989,bad_posture,5.280922174453735,forward_head
2025-11-22T13:35:57.869992,bad_posture,5.338924884796143,forward_head
2025-11-22T13:35:57.928292,bad_posture,5.397225379943848,forward_head
2025-11-22T13:35:57.981519,bad_posture,5.450452566146851,forward_head
2025-11-22T13:35:58.024114,bad_posture,5.493047475814819,forward_head
2025-11-22T13:35:58.087965,bad_posture,5.556897878646851,rounded_shoulders
2025-11-22T13:35:58.148928,bad_posture,5.617860555648804,rounded_shoulders
2025-11-22T13:35:58.204638,bad_posture,5.67357063293457,rounded_shoulders
2025-11-22T13:35:58.260941,bad_posture,5.7298736572265625,rounded_shoulders
2025-11-22T13:35:58.306391,bad_posture,5.7753236293792725,forward_head
2025-11-22T13:35:58.363563,bad_posture,5.83249568939209,forward_head
2025-11-22T13:35:58.403985,bad_posture,5.872917413711548,forward_head
2025-11-22T13:35:58.468039,bad_posture,5.936972618103027,rounded_shoulders
2025-11-22T13:35:58.524370,bad_posture,5.993303537368774,rounded_shoulders
2025-11-22T13:35:58.576751,bad_posture,6.045684099197388,rounded_shoulders
2025-11-22T13:35:58.629096,bad_posture,6.098029375076294,rounded_shoulders
2025-11-22T13:35:58.681583,bad_posture,6.150516033172607,rounded_shoulders
2025-11-22T13:35:58.731064,bad_posture,6.199997425079346,rounded_shoulders
2025-11-22T13:35:58.789091,bad_posture,6.258024454116821,rounded_shoulders
2025-11-22T13:35:58.835426,bad_posture,6.304359197616577,rounded_shoulders
2025-11-22T13:35:58.877481,bad_posture,6.346414089202881,rounded_shoulders
2025-11-22T13:35:58.914740,bad_posture,6.383673191070557,rounded_shoulders
2025-11-22T13:35:58.965065,bad_posture,6.433998107910156,rounded_shoulders
2025-11-22T13:35:59.005579,bad_posture,6.474512100219727,rounded_shoulders
2025-11-22T13:35:59.047508,bad_posture,6.516441345214844,rounded_shoulders
2025-11-22T13:35:59.092380,bad_posture,6.561313152313232,rounded_shoulders
2025-11-22T13:35:59.133682,bad_posture,6.602615118026733,rounded_shoulders
2025-11-22T13:35:59.196056,bad_posture,6.664989471435547,rounded_shoulders
2025-11-22T13:35:59.248653,bad_posture,6.717586517333984,rounded_shoulders
2025-11-22T13:35:59.303125,bad_posture,6.77205753326416,rounded_shoulders
2025-11-22T13:35:59.355621,bad_posture,6.824553728103638,rounded_shoulders
2025-11-22T13:35:59.401730,bad_posture,6.8706629276275635,rounded_shoulders
2025-11-22T13:35:59.462420,bad_posture,6.9313530921936035,rounded_shoulders
2025-11-22T13:35:59.518894,bad_posture,6.987826824188232,rounded_shoulders
2025-11-22T13:35:59.571226,bad_posture,7.040159463882446,forward_head
2025-11-22T13:35:59.627233,bad_posture,7.096166372299194,rounded_shoulders
2025-11-22T13:35:59.680786,bad_posture,7.149718523025513,rounded_shoulders
2025-11-22T13:35:59.722968,bad_posture,7.191901206970215,rounded_shoulders
2025-11-22T13:35:59.780096,bad_posture,7.24902868270874,forward_head
2025-11-22T13:35:59.822200,bad_posture,7.291132688522339,forward_head
2025-11-22T13:35:59.871039,bad_posture,7.3399717807769775,rounded_shoulders
2025-11-22T13:35:59.914506,bad_posture,7.383439302444458,rounded_shoulders
2025-11-22T13:35:59.969266,bad_posture,7.438198804855347,forward_head
2025-11-22T13:36:00.016357,bad_posture,7.485290050506592,rounded_shoulders
2025-11-22T13:36:00.061101,bad_posture,7.530034303665161,forward_head
2025-11-22T13:36:00.103109,bad_posture,7.572041749954224,rounded_shoulders
2025-11-22T13:36:00.144937,bad_posture,7.61387038230896,rounded_shoulders
2025-11-22T13:36:00.189703,bad_posture,7.658636093139648,forward_head
2025-11-22T13:36:00.233982,bad_posture,7.702915191650391,rounded_shoulders
2025-11-22T13:36:00.281731,bad_posture,7.750663995742798,rounded_shoulders
2025-11-22T13:36:00.326040,bad_posture,7.794972896575928,rounded_shoulders
2025-11-22T13:36:00.374377,bad_posture,7.843310117721558,rounded_shoulders
2025-11-22T13:36:00.422430,bad_posture,7.891363143920898,rounded_shoulders
2025-11-22T13:36:00.473749,bad_posture,7.942681550979614,rounded_shoulders
2025-11-22T13:36:00.531890,bad_posture,8.000823020935059,rounded_shoulders
2025-11-22T13:36:00.589109,bad_posture,8.058042049407959,rounded_shoulders
2025-11-22T13:36:00.646211,bad_posture,8.115143775939941,forward_head
2025-11-22T13:36:00.702709,bad_posture,8.171642303466797,forward_head
2025-11-22T13:36:00.756788,bad_posture,8.225720882415771,forward_head
2025-11-22T13:36:00.797284,bad_posture,8.26621675491333,rounded_shoulders
2025-11-22T13:36:00.862862,bad_posture,8.33179521560669,rounded_shoulders
2025-11-22T13:36:00.917057,bad_posture,8.385990142822266,rounded_shoulders
2025-11-22T13:36:00.965579,bad_posture,8.434512376785278,rounded_shoulders
2025-11-22T13:36:01.019631,bad_posture,8.488564252853394,rounded_shoulders
2025-11-22T13:36:01.076746,bad_posture,8.545678615570068,rounded_shoulders
2025-11-22T13:36:01.129394,bad_posture,8.598327159881592,rounded_shoulders
2025-11-22T13:36:01.180906,bad_posture,8.649838924407959,rounded_shoulders
2025-11-22T13:36:01.233788,bad_posture,8.702721357345581,rounded_shoulders
2025-11-22T13:36:01.282756,bad_posture,8.751689434051514,rounded_shoulders
2025-11-22T13:36:01.321229,bad_posture,8.790162563323975,rounded_shoulders
2025-11-22T13:36:01.370844,bad_posture,8.839776754379272,rounded_shoulders
2025-11-22T13:36:01.414516,bad_posture,8.883448600769043,rounded_shoulders
2025-11-22T13:36:01.460277,bad_posture,8.929210186004639,rounded_shoulders
2025-11-22T13:36:01.504696,bad_posture,8.973629236221313,rounded_shoulders
2025-11-22T13:36:01.548517,bad_posture,9.017450332641602,rounded_shoulders
2025-11-22T13:36:01.594522,bad_posture,9.063455581665039,rounded_shoulders
2025-11-22T13:36:01.633574,bad_posture,9.102506399154663,rounded_shoulders
2025-11-22T13:36:01.672553,bad_posture,9.141485691070557,rounded_shoulders
2025-11-22T13:36:01.727303,bad_posture,9.19623613357544,rounded_shoulders
2025-11-22T13:36:01.781837,bad_posture,9.250770092010498,rounded_shoulders
2025-11-22T13:36:01.831064,bad_posture,9.299996852874756,rounded_shoulders
2025-11-22T13:36:01.875993,bad_posture,9.34492564201355,rounded_shoulders
2025-11-22T13:36:01.923655,bad_posture,9.392587900161743,rounded_shoulders
2025-11-22T13:36:01.961277,bad_posture,9.430209875106812,rounded_shoulders
2025-11-22T13:36:02.016021,bad_posture,9.484953880310059,rounded_shoulders
2025-11-22T13:36:02.066428,bad_posture,9.53536057472229,rounded_shoulders
2025-11-22T13:36:02.105648,bad_posture,9.574580907821655,rounded_shoulders
2025-11-22T13:36:02.147641,bad_posture,9.61657452583313,rounded_shoulders
2025-11-22T13:36:02.203689,bad_posture,9.672622203826904,rounded_shoulders
2025-11-22T13:36:02.247315,bad_posture,9.716248273849487,rounded_shoulders
2025-11-22T13:36:02.285606,bad_posture,9.754539251327515,rounded_shoulders
2025-11-22T13:36:02.314932,bad_posture,9.783865451812744,rounded_shoulders
2025-11-22T13:36:02.363183,bad_posture,9.83211612701416,rounded_shoulders
2025-11-22T13:36:02.400925,bad_posture,9.869858503341675,rounded_shoulders
2025-11-22T13:36:02.425627,bad_posture,9.894559621810913,rounded_shoulders
2025-11-22T13:36:02.480811,bad_posture,9.949743747711182,rounded_shoulders
2025-11-22T13:36:02.526250,bad_posture,9.99518346786499,rounded_shoulders
2025-11-22T13:36:02.573640,bad_posture,10.042572736740112,rounded_shoulders
2025-11-22T13:36:02.618181,bad_posture,10.087113857269287,rounded_shoulders
2025-11-22T13:36:02.660777,bad_posture,10.129709959030151,rounded_shoulders
2025-11-22T13:36:02.709716,bad_posture,10.178648710250854,rounded_shoulders
2025-11-22T13:36:02.742551,bad_posture,10.21148419380188,rounded_shoulders
2025-11-22T13:36:02.790344,bad_posture,10.259276866912842,forward_head
2025-11-22T13:36:02.829061,bad_posture,10.297993659973145,rounded_shoulders
2025-11-22T13:36:02.867931,bad_posture,10.336864471435547,rounded_shoulders
2025-11-22T13:36:02.905754,bad_posture,10.37468671798706,rounded_shoulders
2025-11-22T13:36:02.945824,bad_posture,10.414756536483765,rounded_shoulders
2025-11-22T13:36:02.980833,bad_posture,10.449765920639038,rounded_shoulders
2025-11-22T13:36:03.004035,bad_posture,10.472968101501465,rounded_shoulders
2025-11-22T13:36:03.054101,bad_posture,10.52303409576416,rounded_shoulders
2025-11-22T13:36:03.077361,bad_posture,10.546294212341309,rounded_shoulders
2025-11-22T13:36:03.112940,bad_posture,10.581873416900635,rounded_shoulders
2025-11-22T13:36:03.148226,bad_posture,10.617159366607666,rounded_shoulders
2025-11-22T13:36:03.207369,bad_posture,10.676301956176758,rounded_shoulders
2025-11-22T13:36:03.231702,bad_posture,10.700635433197021,rounded_shoulders
2025-11-22T13:36:03.274485,bad_posture,10.743417501449585,rounded_shoulders
2025-11-22T13:36:03.301593,bad_posture,10.77052617073059,rounded_shoulders
2025-11-22T13:36:03.336589,bad_posture,10.805522441864014,rounded_shoulders
2025-11-22T13:36:03.401499,bad_posture,10.870432138442993,rounded_shoulders
2025-11-22T13:36:03.440805,bad_posture,10.909738540649414,rounded_shoulders
2025-11-22T13:36:03.487815,bad_posture,10.956747770309448,rounded_shoulders
2025-11-22T13:36:03.526480,bad_posture,10.995413303375244,rounded_shoulders
2025-11-22T13:36:03.568006,bad_posture,11.0369393825531,rounded_shoulders
2025-11-22T13:36:03.608996,bad_posture,11.077929496765137,rounded_shoulders
2025-11-22T13:36:03.648594,bad_posture,11.11752724647522,rounded_shoulders
2025-11-22T13:36:03.688860,bad_posture,11.157792806625366,rounded_shoulders
2025-11-22T13:36:03.712279,bad_posture,11.181211709976196,rounded_shoulders
2025-11-22T13:36:03.749763,bad_posture,11.218695878982544,rounded_shoulders
2025-11-22T13:36:03.797785,bad_posture,11.266717910766602,rounded_shoulders
2025-11-22T13:36:03.822218,bad_posture,11.29115080833435,rounded_shoulders
2025-11-22T13:36:03.868577,bad_posture,11.337509870529175,rounded_shoulders
2025-11-22T13:36:03.902290,bad_posture,11.371223211288452,rounded_shoulders
2025-11-22T13:36:03.936632,bad_posture,11.40556526184082,rounded_shoulders
2025-11-22T13:36:03.970969,bad_posture,11.439902067184448,rounded_shoulders
2025-11-22T13:36:04.003925,bad_posture,11.47285771369934,rounded_shoulders
2025-11-22T13:36:04.041378,bad_posture,11.510311126708984,rounded_shoulders
2025-11-22T13:36:04.080736,bad_posture,11.549669027328491,rounded_shoulders
2025-11-22T13:36:04.118124,bad_posture,11.587056875228882,rounded_shoulders
2025-11-22T13:36:04.149411,bad_posture,11.618344068527222,rounded_shoulders
2025-11-22T13:36:04.188723,bad_posture,11.65765643119812,rounded_shoulders
2025-11-22T13:36:04.222527,bad_posture,11.691460371017456,rounded_shoulders
2025-11-22T13:36:04.257467,bad_posture,11.72640061378479,rounded_shoulders
2025-11-22T13:36:04.290805,bad_posture,11.759738445281982,rounded_shoulders
2025-11-22T13:36:04.336247,bad_posture,11.805179834365845,rounded_shoulders
2025-11-22T13:36:04.368005,bad_posture,11.83693790435791,rounded_shoulders
2025-11-22T13:36:04.404854,bad_posture,11.87378740310669,rounded_shoulders
2025-11-22T13:36:04.426225,bad_posture,11.895158290863037,rounded_shoulders
2025-11-22T13:36:04.469611,bad_posture,11.938543796539307,rounded_shoulders
2025-11-22T13:36:04.503297,bad_posture,11.972230195999146,rounded_shoulders
2025-11-22T13:36:04.528610,bad_posture,11.99754285812378,rounded_shoulders
2025-11-22T13:36:04.571062,bad_posture,12.039994716644287,rounded_shoulders
2025-11-22T13:36:04.619121,bad_posture,12.088054656982422,rounded_shoulders
2025-11-22T13:36:04.660778,bad_posture,12.129710912704468,rounded_shoulders
2025-11-22T13:36:04.703781,bad_posture,12.172714471817017,rounded_shoulders
2025-11-22T13:36:04.744461,bad_posture,12.213393926620483,rounded_shoulders
2025-11-22T13:36:04.787175,bad_posture,12.256108283996582,rounded_shoulders
2025-11-22T13:36:04.826096,bad_posture,12.295028686523438,rounded_shoulders
2025-11-22T13:36:04.865938,bad_posture,12.3348708152771,rounded_shoulders
2025-11-22T13:36:04.904138,bad_posture,12.373071193695068,rounded_shoulders
2025-11-22T13:36:04.928159,bad_posture,12.397092342376709,rounded_shoulders
2025-11-22T13:36:04.971687,bad_posture,12.440620422363281,rounded_shoulders
2025-11-22T13:36:05.010843,bad_posture,12.479775667190552,rounded_shoulders
2025-11-22T13:36:05.053242,bad_posture,12.522175550460815,rounded_shoulders
2025-11-22T13:36:05.078395,bad_posture,12.547327995300293,rounded_shoulders
2025-11-22T13:36:05.119069,bad_posture,12.588002443313599,rounded_shoulders
2025-11-22T13:36:05.147028,bad_posture,12.615960836410522,rounded_shoulders
2025-11-22T13:36:05.179860,bad_posture,12.648793458938599,rounded_shoulders
2025-11-22T13:36:05.225988,bad_posture,12.694921255111694,rounded_shoulders
2025-11-22T13:36:05.248674,bad_posture,12.717606782913208,rounded_shoulders
2025-11-22T13:36:05.286225,bad_posture,12.755157470703125,rounded_shoulders
2025-11-22T13:36:05.333558,bad_posture,12.802490949630737,rounded_shoulders
2025-11-22T13:36:05.365855,bad_posture,12.834787607192993,rounded_shoulders
2025-11-22T13:36:05.400133,bad_posture,12.869065761566162,rounded_shoulders
2025-11-22T13:36:05.438113,bad_posture,12.907045602798462,rounded_shoulders
2025-11-22T13:36:05.461891,bad_posture,12.930823802947998,rounded_shoulders
2025-11-22T13:36:05.505615,bad_posture,12.974547624588013,rounded_shoulders
2025-11-22T13:36:05.539808,bad_posture,13.0087411403656,rounded_shoulders
2025-11-22T13:36:05.582870,bad_posture,13.051802635192871,rounded_shoulders
2025-11-22T13:36:05.609691,bad_posture,13.078624486923218,rounded_shoulders
2025-11-22T13:36:05.643190,bad_posture,13.112122535705566,rounded_shoulders
2025-11-22T13:36:05.676134,bad_posture,13.14506721496582,rounded_shoulders
2025-11-22T13:36:05.721353,bad_posture,13.19028639793396,rounded_shoulders
2025-11-22T13:36:05.757338,bad_posture,13.22627067565918,rounded_shoulders
2025-11-22T13:36:05.778731,bad_posture,13.247663974761963,rounded_shoulders
2025-11-22T13:36:05.831594,bad_posture,13.300527334213257,rounded_shoulders
2025-11-22T13:36:05.876878,bad_posture,13.345811367034912,rounded_shoulders
2025-11-22T13:36:05.915281,bad_posture,13.384214639663696,rounded_shoulders
2025-11-22T13:36:05.959272,bad_posture,13.428205251693726,rounded_shoulders
2025-11-22T13:36:05.999796,bad_posture,13.468729734420776,rounded_shoulders
2025-11-22T13:36:06.040750,bad_posture,13.50968337059021,rounded_shoulders
2025-11-22T13:36:06.084886,bad_posture,13.553818702697754,rounded_shoulders
2025-11-22T13:36:06.123723,bad_posture,13.592655658721924,rounded_shoulders
2025-11-22T13:36:06.166770,bad_posture,13.635702848434448,rounded_shoulders
2025-11-22T13:36:06.190779,bad_posture,13.659712553024292,rounded_shoulders
2025-11-22T13:36:06.239086,bad_posture,13.708019495010376,rounded_shoulders
2025-11-22T13:36:06.262401,bad_posture,13.731334447860718,rounded_shoulders
2025-11-22T13:36:06.307656,bad_posture,13.776588916778564,rounded_shoulders
2025-11-22T13:36:06.345833,bad_posture,13.814765930175781,rounded_shoulders
2025-11-22T13:36:06.369672,bad_posture,13.838605165481567,rounded_shoulders
2025-11-22T13:36:06.414944,bad_posture,13.883877038955688,rounded_shoulders
2025-11-22T13:36:06.449667,bad_posture,13.918599605560303,rounded_shoulders
2025-11-22T13:36:06.472947,bad_posture,13.941880226135254,rounded_shoulders
2025-11-22T13:36:06.507502,bad_posture,13.97643518447876,rounded_shoulders
2025-11-22T13:36:06.540791,bad_posture,14.009724378585815,rounded_shoulders
2025-11-22T13:36:06.576934,bad_posture,14.045867204666138,rounded_shoulders
2025-11-22T13:36:06.622997,bad_posture,14.091930150985718,rounded_shoulders
2025-11-22T13:36:06.650571,bad_posture,14.11950397491455,rounded_shoulders
2025-11-22T13:36:06.678480,bad_posture,14.147413492202759,rounded_shoulders
2025-11-22T13:36:06.715112,bad_posture,14.184045314788818,rounded_shoulders
2025-11-22T13:36:06.759192,bad_posture,14.228125095367432,rounded_shoulders
2025-11-22T13:36:06.783668,bad_posture,14.252601385116577,rounded_shoulders
2025-11-22T13:36:06.816871,bad_posture,14.285804510116577,rounded_shoulders
2025-11-22T13:36:06.862358,bad_posture,14.33129096031189,rounded_shoulders
2025-11-22T13:36:06.895993,bad_posture,14.364925622940063,rounded_shoulders
2025-11-22T13:36:06.920197,bad_posture,14.389130592346191,rounded_shoulders
2025-11-22T13:36:06.966985,bad_posture,14.435917854309082,rounded_shoulders
2025-11-22T13:36:07.005615,bad_posture,14.474548578262329,rounded_shoulders
2025-11-22T13:36:07.045920,bad_posture,14.514853715896606,rounded_shoulders
2025-11-22T13:36:07.087863,bad_posture,14.556795835494995,rounded_shoulders
2025-11-22T13:36:07.128640,bad_posture,14.597572565078735,rounded_shoulders
2025-11-22T13:36:07.173905,bad_posture,14.6428382396698,rounded_shoulders
2025-11-22T13:36:07.212612,bad_posture,14.68154501914978,rounded_shoulders
2025-11-22T13:36:07.252714,bad_posture,14.721646547317505,rounded_shoulders
2025-11-22T13:36:07.290251,bad_posture,14.75918436050415,rounded_shoulders
2025-11-22T13:36:07.333192,bad_posture,14.802124977111816,rounded_shoulders
2025-11-22T13:36:07.373007,bad_posture,14.84194040298462,rounded_shoulders
2025-11-22T13:36:07.409295,bad_posture,14.878228425979614,rounded_shoulders
2025-11-22T13:36:07.432943,bad_posture,14.901876449584961,rounded_shoulders
2025-11-22T13:36:07.470095,bad_posture,14.93902850151062,rounded_shoulders
2025-11-22T13:36:07.509518,bad_posture,14.978451251983643,rounded_shoulders
